1229215851052,85,Corée du Sud
1229215854146,96,Brésil
1229215856206,77,Allemagne
1229215857451,0,Egypte
1229215861398,18,Japon
1229215862085,50,Suisse
1229215862907,96,Pérou
1229215866416,74,France
1229215867097,61,Inde
1229215870158,96,Iran
1229215872775,54,Japon
1229215876251,60,France
1229215878557,96,Allemagne
1229215881151,27,Egypte
1229215883576,93,Espagne
1229215885911,4,Suisse
1229215889177,5,Argentine
1229215891749,67,Maroc
1229215894148,96,Russie
1229215896163,5,Autriche
1229215900138,89,Suisse
1229215902602,38,Suède
1229215902794,3,Argentine
1229215904147,87,Suisse
1229215907701,1,Russie
1229215910189,94,Brésil
1229215912511,53,Corée du Sud
1229215915941,75,Finlande
1229215919837,79,Tunisie
1229215920936,73,France
1229215923227,43,Hollande
1229215926640,30,Tunisie
1229215929223,86,Chine
1229215932113,57,Pakistan
1229215933039,77,Chine
1229215933220,47,Inde
1229215935778,37,Espagne
1229215937525,81,Corée du Sud
1229215940744,3,Autriche
1229215942031,22,France
1229215945285,23,Pérou
1229215946603,36,Hollande
1229215950036,81,Brésil
1229215950253,12,Finlande
1229215952347,95,Iran
1229215954519,44,Iran
1229215956882,1,Gabon
1229215960536,85,Tunisie
1229215962134,96,Suède
1229215965909,26,Pays-Bas
1229215969449,78,Finlande
1229215971978,72,Suède
1229215974316,52,Algérie
1229215977768,25,Brésil
1229215979112,18,Irlande
1229215980385,71,Allemagne
1229215984027,58,Algérie
1229215985655,60,Corée du Sud
1229215989584,33,Irlande
1229215993102,75,Hollande
1229215993169,52,Hollande
1229215994795,6,Autriche
1229215996830,24,Suède
1229215997033,63,Corée du Sud
1229215998854,66,Portugal
1229216001885,49,Irlande
1229216005194,9,Afrique du Sud
1229216008430,73,Japon
1229216012240,32,Tunisie
1229216015617,51,Japon
1229216016158,53,Portugal
1229216017157,5,Iran
1229216018635,66,Pakistan
1229216022116,62,Autriche
1229216022818,40,Corée du Sud
1229216025098,68,Belgique
1229216025538,69,Espagne
1229216026957,75,Suède
1229216029613,30,Irlande
1229216031882,24,Algérie
1229216033703,76,Afrique du Sud
1229216034279,31,Allemagne
1229216034875,83,Belgique
1229216038780,82,Japon
1229216039368,34,Iran
1229216043151,97,Egypte
1229216045354,49,Irlande
1229216048422,96,Russie
1229216048697,47,Pakistan
1229216050227,54,Iran
1229216054022,34,Japon
1229216057134,5,Angleterre
1229216060442,58,Pérou
1229216064206,43,Belgique
1229216064563,21,Russie
1229216065193,60,Japon
1229216066669,65,Corée du Sud
1229216067028,17,Iran
1229216067210,22,Maroc
1229216067778,44,Belgique
1229216069876,71,Allemagne
1229216073256,68,Algérie
1229216074936,85,Brésil
1229216076089,64,Finlande
1229216077104,7,Espagne
1229216079340,83,Chine
1229216081279,95,Pays-Bas
1229216083278,82,Autriche
1229216086893,31,Belgique
1229216088423,68,Russie
1229216091021,41,Tunisie
1229216094781,2,Suède
1229216098168,1,Italie
1229216098867,17,Tunisie
1229216100751,70,Portugal
1229216101306,37,Espagne
1229216102203,6,Afrique du Sud
1229216102664,66,Pays-Bas
1229216104853,61,Japon
1229216105843,40,Gabon
1229216108797,40,Iran
1229216110137,61,France
1229216111476,89,Egypte
1229216114818,83,Suisse
1229216117297,81,France
1229216119605,59,Etats-Unis
1229216121498,4,Corée du Sud
1229216123647,22,Suède
1229216126247,58,Afrique du Sud
1229216127439,8,Corée du Sud
1229216130531,27,Chine
1229216132286,43,Etats-Unis
1229216133384,63,Gabon
1229216136304,52,Pays-Bas
1229216137816,95,Espagne
1229216138807,91,Inde
1229216140666,14,Gabon
1229216142547,63,Argentine
1229216146137,41,Allemagne
1229216147025,83,Brésil
1229216147245,47,France
1229216150915,3,Allemagne
1229216152459,72,Argentine
1229216154551,79,Egypte
1229216157770,26,Belgique
1229216158886,44,Hollande
1229216162318,52,Argentine
1229216165785,31,Japon
1229216166901,64,Brésil
1229216170384,95,Espagne
1229216171426,56,Afrique du Sud
1229216172878,12,Irlande
1229216173257,48,Maroc
1229216175705,8,Maroc
1229216177031,81,Autriche
1229216177764,59,Belgique
1229216181355,86,Egypte
1229216183970,55,Inde
1229216186514,90,Angleterre
1229216188403,81,Maroc
1229216190936,34,Finlande
1229216194717,91,Pérou
1229216197921,72,Angleterre
1229216199931,55,Chine
1229216200865,19,Finlande
1229216204700,31,Egypte
1229216204989,30,Etats-Unis
1229216206316,5,Hollande
1229216207572,63,Irlande
1229216210322,49,France
1229216210819,31,Espagne
1229216214323,4,Angleterre
1229216215008,23,Etats-Unis
1229216215307,40,Hollande
1229216218445,40,Etats-Unis
1229216221161,63,Corée du Sud
1229216221484,60,Iran
1229216224699,85,Hollande
1229216226351,1,Inde
1229216229531,91,Italie
1229216232596,85,Allemagne
1229216234385,54,Argentine
1229216237080,39,Portugal
1229216238089,79,Tunisie
1229216240331,13,Argentine
1229216243627,72,Brésil
1229216245523,47,Pérou
1229216245588,55,Angleterre
1229216247332,60,Gabon
1229216247612,64,Allemagne
1229216247996,83,Chine
1229216249748,56,Iran
1229216252298,53,Portugal
1229216254835,49,Corée du Sud
1229216255221,86,Afrique du Sud
1229216258102,6,Maroc
1229216261177,71,France
1229216263599,25,Afrique du Sud
1229216265542,92,Etats-Unis
1229216266402,83,Espagne
1229216268258,18,Maroc
1229216269527,17,Argentine
1229216272103,76,Pays-Bas
1229216275081,60,Iran
1229216276919,42,Allemagne
1229216278491,47,Egypte
1229216279371,81,Pakistan
1229216281272,37,Algérie
1229216285214,31,Irlande
1229216285662,75,Espagne
1229216286937,4,Afrique du Sud
1229216287156,25,Afrique du Sud
1229216287273,36,Etats-Unis
1229216288295,14,Allemagne
1229216288845,31,Autriche
1229216290822,27,Pérou
1229216294176,53,Belgique
1229216295610,60,Russie
1229216295902,71,Iran
1229216295907,89,Italie
1229216297866,11,Argentine
1229216299326,88,Tunisie
1229216299761,67,Gabon
1229216301030,92,Corée du Sud
1229216304351,23,Angleterre
1229216304545,42,Pérou
1229216304842,73,Irlande
1229216305862,14,Tunisie
1229216309475,0,Gabon
1229216309483,29,Hollande
1229216311794,84,Japon
1229216312325,0,Japon
1229216313389,70,Egypte
1229216313977,68,Afrique du Sud
1229216315993,1,Suisse
1229216317813,35,Allemagne
1229216321295,57,Suisse
1229216321596,83,Egypte
1229216323626,35,Russie
1229216326771,78,Algérie
1229216327754,99,Portugal
1229216330662,19,Gabon
1229216334208,77,Autriche
1229216335492,57,Inde
1229216335855,17,Angleterre
1229216339353,62,Iran
1229216342662,66,Suède
1229216343831,77,Suisse
1229216344344,52,Pérou
1229216347520,20,Autriche
1229216350080,44,Suède
1229216351767,56,Brésil
1229216352382,84,Inde
1229216356148,64,Iran
1229216356280,71,Gabon
1229216356700,77,Argentine
1229216357412,56,Corée du Sud
1229216357855,43,Pays-Bas
1229216361270,60,Pérou
1229216364012,1,Pérou
1229216365115,52,Irlande
1229216367094,81,Chine
1229216367362,22,Suisse
1229216369888,69,Pays-Bas
1229216373148,96,Maroc
1229216373513,1,Irlande
1229216374246,33,France
1229216376526,69,Portugal
1229216377531,82,Pays-Bas
1229216379630,34,Angleterre
1229216382374,83,Pays-Bas
1229216384548,57,Corée du Sud
1229216388472,11,Suède
1229216390149,0,Allemagne
1229216393713,49,Japon
1229216396836,27,Brésil
1229216398267,16,Autriche
1229216402121,64,Irlande
1229216404320,97,Gabon
1229216406820,1,Suisse
1229216407573,76,France
1229216411021,65,Pakistan
1229216412194,66,Corée du Sud
1229216416003,89,Autriche
1229216417903,78,Autriche
1229216420058,84,Corée du Sud
1229216422953,89,Afrique du Sud
1229216423290,58,Pays-Bas
1229216425051,83,Corée du Sud
1229216427546,79,Afrique du Sud
1229216430303,92,Etats-Unis
1229216432955,29,Egypte
1229216435152,50,Corée du Sud
1229216435563,67,Russie
1229216437869,2,Allemagne
1229216440024,54,Espagne
1229216443952,88,Portugal
1229216445430,84,Autriche
1229216449081,77,Gabon
1229216449996,70,Hollande
1229216451504,80,France
1229216454290,66,Afrique du Sud
1229216456541,39,Finlande
1229216457556,91,France
1229216461067,21,Japon
1229216463051,2,Gabon
1229216466105,40,Inde
1229216466860,79,Belgique
1229216468578,82,Chine
1229216470072,26,Autriche
1229216473752,77,Italie
1229216475286,74,Brésil
1229216477758,7,Gabon
1229216481459,46,Suisse
1229216485045,6,France
1229216485733,70,Autriche
1229216488952,89,Pakistan
1229216490934,60,Pays-Bas
1229216492166,62,Maroc
1229216493775,56,Argentine
1229216497005,5,France
1229216497257,63,Corée du Sud
1229216500219,53,Etats-Unis
1229216503573,29,Irlande
1229216506112,7,Finlande
1229216508469,84,Pakistan
1229216508858,16,Maroc
1229216511231,35,Maroc
1229216514711,90,Suisse
1229216516377,14,France
1229216520262,84,Pays-Bas
1229216520751,95,Italie
1229216521193,56,Chine
1229216525006,45,Chine
1229216527376,76,Finlande
1229216530737,60,Tunisie
1229216533390,59,Egypte
1229216535183,98,Suède
1229216537707,53,Japon
1229216538973,54,Corée du Sud
1229216539169,62,Iran
1229216542830,69,Portugal
1229216544754,44,Autriche
1229216547837,29,Irlande
1229216547997,70,Argentine
1229216550247,72,Inde
1229216553064,52,Corée du Sud
1229216554839,32,Autriche
1229216558094,13,Brésil
1229216561610,92,Gabon
1229216564589,19,Chine
1229216566116,51,France
1229216566560,6,Pays-Bas
1229216567005,70,Etats-Unis
1229216570709,53,Brésil
1229216572049,5,France
1229216572447,53,Pays-Bas
1229216575571,77,Allemagne
1229216578340,24,Inde
1229216582333,71,Russie
1229216586261,98,Egypte
1229216586337,2,Maroc
1229216587385,51,Pakistan
1229216590510,78,Afrique du Sud
1229216592985,99,Russie
1229216594754,97,Russie
1229216597659,75,Autriche
1229216597857,16,Argentine
1229216601316,34,Maroc
1229216605089,63,Pakistan
1229216608530,20,Espagne
1229216611052,75,Argentine
1229216611463,28,Pakistan
1229216612423,53,Maroc
1229216615654,88,Chine
1229216616862,5,Chine
1229216617460,25,Egypte
1229216618393,30,France
1229216620295,31,Allemagne
1229216622771,12,Irlande
1229216625416,3,Pakistan
1229216628569,72,Chine
1229216628606,38,Pérou
1229216631078,18,Brésil
1229216632381,94,Autriche
1229216635179,65,Irlande
1229216638239,63,Egypte
1229216638796,46,Finlande
1229216640358,18,Inde
1229216640523,28,Finlande
1229216644013,90,Autriche
1229216646335,95,Espagne
1229216648883,39,Argentine
1229216652357,65,Autriche
1229216655332,81,Pérou
1229216658600,37,Afrique du Sud
1229216662172,78,Japon
1229216666069,55,Suisse
1229216669153,86,Espagne
1229216672342,98,Tunisie
1229216673689,61,Portugal
1229216675095,38,Portugal
1229216677473,22,Chine
1229216680121,98,Angleterre
1229216680595,97,Allemagne
1229216681613,7,Russie
1229216685243,75,Etats-Unis
1229216688811,99,Japon
1229216690770,48,Maroc
1229216692931,16,Belgique
1229216694730,68,Japon
1229216695515,25,Algérie
1229216697763,2,Belgique
1229216700555,59,Gabon
1229216701019,8,Pérou
1229216701665,14,Pérou
1229216704237,9,Irlande
1229216707528,70,Maroc
1229216708745,65,Chine
1229216710788,50,Belgique
1229216712462,69,Corée du Sud
1229216712770,34,Espagne
1229216713047,58,Iran
1229216716755,50,Suisse
1229216717018,10,Portugal
1229216720473,98,Inde
1229216721177,51,Angleterre
1229216721787,95,Italie
1229216725196,64,Angleterre
1229216728078,39,Irlande
1229216729765,27,Tunisie
1229216730428,51,Espagne
1229216734262,38,Tunisie
1229216737224,10,Afrique du Sud
1229216740171,39,Belgique
1229216740834,43,Finlande
1229216741116,84,Angleterre
1229216744548,48,Italie
1229216747439,47,Pakistan
1229216748206,3,Japon
1229216748923,35,Italie
1229216750773,59,Egypte
1229216754395,94,Algérie
1229216756326,15,Pérou
1229216759763,18,Pays-Bas
1229216761792,19,Hollande
1229216763458,54,Belgique
1229216763521,83,Algérie
1229216764629,10,Hollande
1229216765701,20,Hollande
1229216767937,87,Allemagne
1229216771153,11,Algérie
1229216774283,51,Angleterre
1229216775639,23,Algérie
1229216777564,40,France
1229216780671,89,Hollande
1229216781710,23,Chine
1229216782797,26,Egypte
1229216786721,97,Algérie
1229216788828,48,Pérou
1229216791608,54,Suède
1229216792423,73,Afrique du Sud
1229216795421,52,Allemagne
1229216796086,94,Espagne
1229216797657,39,Pérou
1229216800668,39,Espagne
1229216804371,86,Allemagne
1229216807768,86,Irlande
1229216809809,17,Finlande
1229216809958,47,Autriche
1229216813562,27,Afrique du Sud
1229216815724,93,Inde
1229216817553,81,Gabon
1229216821340,42,Portugal
1229216823555,17,Brésil
1229216826281,14,Portugal
1229216829672,0,Suisse
1229216832309,46,Portugal
1229216834539,30,Suède
1229216836138,8,Chine
1229216839288,74,Afrique du Sud
1229216842833,28,Suède
1229216845234,54,Afrique du Sud
1229216847787,16,Irlande
1229216849906,42,Angleterre
1229216850123,66,Suède
1229216851257,16,Irlande
1229216853997,32,Suède
1229216856915,30,Japon
1229216857008,7,Algérie
1229216859050,22,Pays-Bas
1229216861253,64,Suisse
1229216861657,75,Espagne
1229216865382,85,Etats-Unis
1229216865996,91,Japon
1229216868500,44,Angleterre
1229216869264,65,Irlande
1229216870830,50,Etats-Unis
1229216874193,36,Pays-Bas
1229216877405,91,Autriche
1229216880015,36,Etats-Unis
1229216881373,39,Pérou
1229216885217,58,Angleterre
1229216885525,64,Tunisie
1229216885888,99,Argentine
1229216888594,86,Russie
1229216889242,95,Espagne
1229216891271,74,Brésil
1229216892865,19,Tunisie
1229216896597,58,Gabon
1229216897917,62,Corée du Sud
1229216900141,26,Afrique du Sud
1229216902306,81,Japon
1229216904228,80,Iran
1229216905199,54,Etats-Unis
1229216907344,5,Etats-Unis
1229216910620,9,Suède
1229216911780,37,Angleterre
1229216914864,78,Italie
1229216918154,87,Algérie
1229216920115,58,Irlande
1229216922874,76,France
1229216925638,2,Belgique
1229216928724,0,Pays-Bas
1229216931302,15,Pérou
1229216931533,47,France
1229216933550,6,Argentine
1229216936765,93,Japon
1229216937309,56,Autriche
1229216941261,74,Irlande
1229216943376,64,Irlande
1229216945865,15,Egypte
1229216946059,42,Hollande
1229216947593,88,Iran
1229216950848,42,France
1229216953201,65,Argentine
1229216954891,1,Allemagne
1229216956389,22,Algérie
1229216958664,85,Gabon
1229216960182,68,Suède
1229216960817,27,Irlande
1229216963934,1,Irlande
1229216965491,68,Chine
1229216965747,36,Portugal
1229216969688,6,Chine
1229216972527,36,Pays-Bas
1229216974406,30,Suède
1229216975932,94,Corée du Sud
1229216979489,16,Finlande
1229216981734,43,Suède
1229216984833,78,Italie
1229216985730,73,Hollande
1229216989207,4,Angleterre
1229216990751,58,Suisse
1229216994342,22,Portugal
1229216995141,66,Autriche
1229216998457,30,Japon
1229217000515,47,Suisse
1229217002824,91,Hollande
1229217004195,80,Italie
1229217007214,47,Pays-Bas
1229217009617,60,Chine
1229217012323,47,Suisse
1229217013467,73,Brésil
1229217013503,22,Pays-Bas
1229217015313,77,Hollande
1229217015451,14,Egypte
1229217015504,23,Finlande
1229217016512,22,Gabon
1229217017647,22,Russie
1229217020899,42,Brésil
1229217021814,2,Russie
1229217025651,20,Tunisie
1229217025911,44,Chine
1229217028174,66,Suisse
1229217031784,4,Iran
1229217033921,95,Iran
1229217034821,19,Algérie
1229217035942,42,Autriche
1229217038728,7,Suède
1229217040087,4,Tunisie
1229217041266,19,Finlande
1229217042729,1,Egypte
1229217046495,3,Angleterre
1229217049347,16,Gabon
1229217049359,92,Tunisie
1229217051733,18,Chine
1229217054288,48,Tunisie
1229217057381,16,Corée du Sud
1229217060519,40,Maroc
1229217060628,32,Maroc
1229217062539,78,Allemagne
1229217063171,75,Suède
1229217065224,19,Irlande
1229217069205,60,Japon
1229217072938,41,Gabon
1229217076703,48,Corée du Sud
1229217079668,16,Egypte
1229217080907,61,Russie
1229217084120,67,Chine
1229217086496,64,Brésil
1229217089469,87,Etats-Unis
1229217093269,12,Irlande
1229217094558,10,Corée du Sud
1229217095419,15,Egypte
1229217095682,35,Tunisie
1229217097422,23,Iran
1229217098072,4,Hollande
1229217099015,54,Etats-Unis
1229217100892,1,Algérie
1229217103040,99,Afrique du Sud
1229217106002,21,Autriche
1229217108503,4,Corée du Sud
1229217109614,55,Japon
1229217111883,57,Irlande
1229217114670,40,Suisse
1229217117761,2,Suisse
1229217120768,27,Brésil
1229217121062,33,Autriche
1229217123796,89,Brésil
1229217127622,82,Japon
1229217128191,52,Tunisie
1229217129748,79,Hollande
1229217131011,23,Autriche
1229217134855,32,Inde
1229217137736,68,Allemagne
1229217140056,52,Pérou
1229217143763,31,Finlande
1229217146787,41,Autriche
1229217147895,95,Suède
1229217150451,41,Argentine
1229217151383,97,Hollande
1229217153748,25,Hollande
1229217154436,16,Autriche
1229217154703,83,Corée du Sud
1229217158346,47,Pérou
1229217158592,87,Suède
1229217160639,86,Hollande
1229217160653,30,Chine
1229217164586,40,Finlande
1229217166315,20,Chine
1229217168097,35,Argentine
1229217171294,5,Inde
1229217174544,78,Angleterre
1229217176372,36,Brésil
1229217178808,13,Corée du Sud
1229217180575,67,Belgique
1229217182358,85,Suède
1229217185140,50,Brésil
1229217185505,17,Gabon
1229217188004,87,Russie
1229217190439,77,Irlande
1229217191149,51,Russie
1229217193099,1,Afrique du Sud
1229217195941,71,Portugal
1229217196020,46,Egypte
1229217198496,98,Pays-Bas
1229217199010,74,Chine
1229217201816,59,Hollande
1229217205071,87,Pérou
1229217208416,47,Pays-Bas
1229217209915,52,Japon
1229217210990,29,Corée du Sud
1229217213364,56,Allemagne
1229217216353,42,Afrique du Sud
1229217218613,94,Espagne
1229217219966,36,Finlande
1229217221301,69,Irlande
1229217221689,68,Afrique du Sud
1229217224884,29,Hollande
1229217226095,29,Pakistan
1229217229581,85,Argentine
1229217231801,41,Pérou
1229217234860,80,Suède
1229217234996,43,Argentine
1229217236353,0,Belgique
1229217236712,28,Finlande
1229217237495,38,Iran
1229217239306,76,Brésil
1229217242597,42,Portugal
1229217246182,31,Iran
1229217247240,1,Iran
1229217250049,70,Pérou
1229217252584,76,Autriche
1229217253110,48,Algérie
1229217256945,17,Maroc
1229217257063,7,Finlande
1229217257194,20,Maroc
1229217260212,69,Finlande
1229217261802,13,Maroc
1229217263878,83,Egypte
1229217267707,61,Pakistan
1229217271664,53,Pays-Bas
1229217274725,29,Tunisie
1229217276127,69,Autriche
1229217278078,37,Suisse
1229217280272,82,Pays-Bas
1229217282085,28,Gabon
1229217282866,98,Pérou
1229217283353,24,Iran
1229217283645,83,Japon
1229217284289,92,Autriche
1229217285391,7,Afrique du Sud
1229217286728,71,Corée du Sud
1229217288980,92,Argentine
1229217290572,16,Angleterre
1229217291244,6,Tunisie
1229217292764,74,Allemagne
1229217295655,37,Corée du Sud
1229217295946,6,Portugal
1229217298982,30,France
1229217302019,46,Corée du Sud
1229217304411,82,Portugal
1229217305989,68,France
1229217309128,87,Irlande
1229217309551,34,Portugal
1229217310580,55,Angleterre
1229217312336,26,Chine
1229217312759,13,Corée du Sud
1229217314767,41,Brésil
1229217315082,48,Pays-Bas
1229217317746,38,Italie
1229217320752,95,Hollande
1229217323825,2,Argentine
1229217327656,88,Autriche
1229217331638,51,Espagne
1229217333794,57,Corée du Sud
1229217334878,92,France
1229217336743,99,Algérie
1229217336838,74,Japon
1229217336858,50,Autriche
1229217337330,1,Angleterre
1229217338435,43,Angleterre
1229217340236,95,Portugal
1229217342863,35,Suède
1229217344905,58,Corée du Sud
1229217348007,55,Pays-Bas
1229217348728,72,Maroc
1229217352570,17,Brésil
1229217353634,88,Russie
1229217355021,74,Angleterre
1229217358458,73,Autriche
1229217361944,66,Russie
1229217363295,34,Suède
1229217365949,51,Japon
1229217367054,13,Tunisie
1229217370987,25,Suède
1229217372632,72,Suède
1229217375327,38,Algérie
1229217379053,9,Angleterre
1229217379509,56,Suisse
1229217381422,28,Gabon
1229217381577,57,Belgique
1229217384204,96,Brésil
1229217386691,1,Irlande
1229217387369,88,Italie
1229217391037,82,Egypte
1229217394096,98,Hollande
1229217395349,84,Gabon
1229217397949,40,Brésil
1229217398507,19,Portugal
1229217401321,77,Etats-Unis
1229217402531,72,Belgique
1229217405977,62,Tunisie
1229217408224,20,Brésil
1229217411027,37,Pakistan
1229217413514,11,Argentine
1229217416568,9,Finlande
1229217417620,68,Belgique
1229217421215,68,Brésil
1229217423240,13,Espagne
1229217425862,46,Etats-Unis
1229217426313,84,Belgique
1229217429985,11,Brésil
1229217432022,41,Egypte
1229217433534,34,Allemagne
1229217435791,58,Iran
1229217437650,85,Etats-Unis
1229217438967,77,Allemagne
1229217440668,4,Gabon
1229217444109,61,Irlande
1229217447402,98,Autriche
1229217447519,63,Brésil
1229217451250,62,Chine
1229217452536,78,Belgique
1229217455917,7,Pérou
1229217458385,29,Etats-Unis
1229217458435,61,Portugal
1229217461258,10,Hollande
1229217461626,78,Angleterre
1229217465052,52,Angleterre
1229217466891,70,Pakistan
1229217468296,59,Argentine
1229217470374,60,Russie
1229217474272,15,Inde
1229217475628,45,Suède
1229217476079,74,Inde
1229217478816,36,Autriche
1229217479684,94,Suède
1229217481604,37,Iran
1229217484134,60,Maroc
1229217487606,30,France
1229217490921,49,Hollande
1229217493482,80,Egypte
1229217495738,49,Irlande
1229217496939,80,Iran
1229217499145,25,Egypte
1229217501234,13,Angleterre
1229217504861,22,Corée du Sud
1229217506857,23,Angleterre
1229217509406,98,Espagne
1229217512635,92,Angleterre
1229217513849,50,Pérou
1229217514637,97,Suisse
1229217515607,88,Angleterre
1229217518151,43,Pakistan
1229217521439,51,Tunisie
1229217521800,52,Inde
1229217523049,16,Algérie
1229217525240,4,Finlande
1229217528708,80,Angleterre
1229217529204,59,Iran
1229217529361,84,Angleterre
1229217532815,82,Etats-Unis
1229217536385,23,Suisse
1229217538092,0,Suisse
1229217538557,47,Chine
1229217542341,61,Etats-Unis
1229217543846,90,Irlande
1229217545779,94,Allemagne
1229217549211,32,Belgique
1229217553112,61,Afrique du Sud
1229217555654,86,Gabon
1229217556851,41,Algérie
1229217560077,70,Inde
1229217560777,31,Hollande
1229217561494,63,Angleterre
1229217562361,96,Brésil
1229217564172,56,Finlande
1229217566628,36,Russie
1229217569486,56,Afrique du Sud
1229217572711,15,Chine
1229217573488,45,Argentine
1229217573871,67,Pakistan
1229217575322,27,Etats-Unis
1229217578394,14,Irlande
1229217580797,18,Maroc
1229217581755,26,Irlande
1229217584328,82,Argentine
1229217585651,71,Pakistan
1229217587804,90,Egypte
1229217589797,29,Etats-Unis
1229217591141,72,France
1229217595077,64,Tunisie
1229217597049,4,Finlande
1229217599961,40,Pays-Bas
1229217600002,19,Afrique du Sud
1229217603284,80,Suisse
1229217603694,85,Maroc
1229217606818,34,Pérou
1229217607134,35,Pays-Bas
1229217610769,97,Iran
1229217611663,17,Irlande
1229217614078,82,Irlande
1229217615929,12,Portugal
1229217618536,78,Autriche
1229217618946,11,Portugal
1229217619292,34,Inde
1229217619826,13,Belgique
1229217623821,51,Pérou
1229217625087,80,Egypte
1229217625151,71,Espagne
1229217628807,24,Portugal
1229217631995,78,Allemagne
1229217633402,69,Afrique du Sud
1229217633426,1,Espagne
1229217635941,63,Brésil
1229217639761,93,Chine
1229217641421,93,Portugal
1229217642646,92,Pérou
1229217645590,93,Egypte
1229217647164,98,Hollande
1229217648341,42,Autriche
1229217651203,56,Egypte
1229217652001,11,Italie
1229217654796,3,Hollande
1229217658766,60,Pérou
1229217661167,3,Algérie
1229217661453,18,Portugal
1229217664810,12,Finlande
1229217668252,81,Iran
1229217668857,4,Brésil
1229217669961,21,Espagne
1229217670777,27,Afrique du Sud
1229217673883,33,Russie
1229217676159,68,Afrique du Sud
1229217677732,40,Russie
1229217678148,51,Suisse
1229217679508,9,Japon
1229217680924,28,Afrique du Sud
1229217682180,8,Etats-Unis
1229217685705,48,France
1229217685887,19,Irlande
1229217688172,21,Suisse
1229217689294,18,Pakistan
1229217689880,87,Corée du Sud
1229217693161,76,Italie
1229217694557,46,Pakistan
1229217696687,58,Japon
1229217700052,22,Finlande
1229217700326,5,Chine
1229217704257,37,Inde
1229217704432,73,Portugal
1229217705304,88,France
1229217708132,21,Pérou
1229217710220,46,Belgique
1229217710287,40,Pérou
1229217710957,71,Algérie
1229217713840,92,Suisse
1229217715518,71,Espagne
1229217715691,77,Pérou
1229217719588,97,Finlande
1229217723257,10,Portugal
1229217726792,32,Egypte
1229217729986,93,Argentine
1229217731506,1,Suède
1229217732834,92,Suisse
1229217734569,15,Pakistan
1229217735792,39,Pérou
1229217737821,43,Maroc
1229217738581,47,Pakistan
1229217741959,23,Afrique du Sud
1229217744742,18,Pakistan
1229217746546,61,Portugal
1229217749741,23,Brésil
1229217752249,51,Chine
1229217756141,46,Gabon
1229217757428,79,France
1229217758671,50,Pays-Bas
1229217760813,7,Chine
1229217762482,57,Pays-Bas
1229217762856,24,Finlande
1229217763336,74,Pérou
1229217766890,44,France
1229217770846,34,Maroc
1229217771258,18,Pérou
1229217773018,10,Angleterre
1229217776415,73,Hollande
1229217780201,87,Italie
1229217780685,39,Afrique du Sud
1229217783712,56,Irlande
1229217784785,62,Autriche
1229217785538,0,Japon
1229217787636,47,Italie
1229217789171,21,Chine
1229217791848,96,Portugal
1229217792317,53,Gabon
1229217795451,35,Brésil
1229217797375,85,Gabon
1229217797636,54,Allemagne
1229217799458,69,Etats-Unis
1229217801061,27,Suisse
1229217804595,50,Afrique du Sud
1229217807638,67,Portugal
1229217808363,81,Portugal
1229217811687,8,Brésil
1229217814980,94,Autriche
1229217818476,77,Russie
1229217820582,39,Finlande
1229217822814,13,Inde
1229217825401,12,Suisse
1229217827741,90,Russie
1229217830116,71,Angleterre
1229217831792,53,Gabon
1229217832657,84,Egypte
1229217833594,82,Pakistan
1229217835591,32,Portugal
1229217837429,14,Argentine
1229217839331,98,Brésil
1229217839442,67,Pakistan
1229217842946,25,Russie
1229217844844,20,Angleterre
1229217847450,5,Angleterre
1229217850546,41,Etats-Unis
1229217853690,23,Portugal
1229217855951,84,Argentine
1229217856218,73,France
1229217856598,42,Russie
1229217857971,87,France
1229217860569,69,Brésil
1229217861300,62,Japon
1229217863260,45,France
1229217864547,41,Italie
1229217867983,2,Egypte
1229217871228,22,Afrique du Sud
1229217874372,86,Russie
1229217877932,0,Tunisie
1229217878862,87,Allemagne
1229217880615,98,Afrique du Sud
1229217883732,70,Algérie
1229217886884,74,Inde
1229217890635,49,Espagne
1229217892790,37,Portugal
1229217896358,5,Irlande
1229217896635,44,Pakistan
1229217897613,99,Belgique
1229217897729,59,Autriche
1229217899997,31,Corée du Sud
1229217901713,43,Algérie
1229217903707,79,Suisse
1229217907440,24,Espagne
1229217910114,27,Etats-Unis
1229217910129,25,Russie
1229217913292,15,Belgique
1229217915837,1,Algérie
1229217917676,3,Espagne
1229217921112,34,Espagne
1229217921924,38,Etats-Unis
1229217925754,35,Argentine
1229217927882,57,Chine
1229217930809,11,Argentine
1229217931758,35,Iran
1229217934493,42,Egypte
1229217934747,78,Algérie
1229217937495,57,Suède
1229217941229,49,Chine
1229217944255,34,Pays-Bas
1229217946701,49,Pakistan
1229217948801,52,Russie
1229217949899,32,Inde
1229217952084,61,Hollande
1229217955419,15,Irlande
1229217955597,15,Irlande
1229217958094,92,Allemagne
1229217961557,62,Pakistan
1229217961924,55,Algérie
1229217964942,77,Algérie
1229217966435,44,Russie
1229217969013,55,Suède
1229217970941,82,Allemagne
1229217974915,2,Autriche
1229217978847,86,Corée du Sud
1229217981070,57,Autriche
1229217982218,65,Chine
1229217985328,55,Corée du Sud
1229217989044,26,Brésil
1229217990378,1,Irlande
1229217993354,82,Portugal
1229217995300,52,Espagne
1229217996680,37,Corée du Sud
1229217999843,74,Pérou
1229218001408,48,Portugal
1229218001510,15,Gabon
1229218004957,81,Maroc
1229218008667,70,France
